product_name,quantity,price_at_purchase,created_at
PROD10,1.0,340000,2024-01-08
PROD9,1.0,130000,2024-01-08
PROD30,1.0,356000,2024-01-08
PROD50,1.0,242000,2024-01-08
PROD10,1.0,340000,2024-01-08
PROD10,1.0,340000,2024-01-08
PROD34,1.0,440000,2024-01-08
PROD10,1.0,340000,2024-01-08
PROD100,1.0,469300,2024-01-08
PROD10,1.0,340000,2024-01-08
PROD10,1.0,340000,2024-01-08
PROD9,1.0,130000,2024-01-08
PROD61,1.0,336000,2024-01-08
PROD19,1.0,537800,2024-01-08
PROD9,8.0,130000,2024-01-08
PROD35,6.0,162500,2024-01-08
PROD21,1.0,236800,2024-01-08
PROD9,1.0,130000,2024-01-08
PROD24,1.0,311500,2024-01-08
PROD35,1.0,162500,2024-01-08
PROD4,1.0,185000,2024-01-08
PROD100,1.0,469300,2024-01-08
PROD54,1.0,39050,2024-01-08
PROD11,1.0,257000,2024-01-08
PROD10,1.0,340000,2024-01-08
PROD34,1.0,440000,2024-01-08
PROD34,1.0,440000,2024-01-08
PROD20,1.0,303500,2024-01-08
PROD10,1.0,340000,2024-01-08
PROD11,1.0,257000,2024-01-08
PROD101,1.0,415800,2024-01-08
PROD21,1.0,236800,2024-01-08
PROD10,1.0,340000,2024-01-08
PROD10,1.0,340000,2024-01-08
PROD21,1.0,236800,2024-01-08
PROD64,1.0,249500,2024-01-08
PROD9,1.0,130000,2024-01-08
PROD35,1.0,162500,2024-01-08
PROD16,2.0,57750,2024-01-08
PROD9,1.0,130000,2024-01-08
PROD11,1.0,257000,2024-01-08
PROD10,1.0,340000,2024-01-08
PROD10,1.0,340000,2024-01-08
PROD71,1.0,2024-01-08-00:00:00,2024-01-08
PROD4,4.0,185000,2024-01-08
PROD4,1.0,185000,2024-01-08
PROD10,1.0,340000,2024-01-08
PROD39,4.0,300000,2024-01-08
PROD10,1.0,340000,2024-01-08
PROD33,1.0,281800,2024-01-08
PROD29,1.0,249500,2024-01-08
PROD10,1.0,340000,2024-01-08
PROD9,10.0,130000,2024-01-08
PROD4,3.0,185000,2024-01-08
PROD10,1.0,340000,2024-01-08
PROD13,1.0,370000,2024-01-08
PROD10,1.0,340000,2024-01-08
PROD30,1.0,356000,2024-01-08
PROD10,1.0,340000,2024-01-08
PROD15,1.0,369500,2024-01-08
PROD102,1.0,20000,2024-01-09
PROD9,2.0,125000,2024-01-09
PROD10,3.0,320000,2024-01-09
PROD12,1.0,25850,2024-01-09
PROD103,1.0,255000,2024-01-09
PROD46,1.0,18975,2024-01-09
PROD53,1.0,28875,2024-01-09
PROD104,1.0,34100,2024-01-09
PROD105,4.0,8400,2024-01-09
PROD82,3.0,11300,2024-01-09
PROD46,2.0,18975,2024-01-09
PROD106,1.0,1763500,2024-01-09
PROD21,1.0,236800,2024-01-09
PROD10,1.0,340000,2024-01-09
PROD3,1.0,765500,2024-01-09
PROD29,1.0,249500,2024-01-09
PROD10,1.0,340000,2024-01-09
PROD9,2.0,130000,2024-01-09
PROD9,1.0,130000,2024-01-09
PROD39,1.0,300000,2024-01-09
PROD11,1.0,257000,2024-01-09
PROD2,5.0,65700,2024-01-09
PROD107,1.0,43200,2024-01-09
PROD11,1.0,257000,2024-01-09
PROD9,1.0,130000,2024-01-09
PROD10,1.0,345000,2024-01-09
PROD9,1.0,130000,2024-01-09
PROD19,1.0,537800,2024-01-09
PROD9,1.0,130000,2024-01-09
PROD9,1.0,130000,2024-01-09
PROD1,1.0,395500,2024-01-09
PROD4,1.0,185000,2024-01-09
PROD20,1.0,303500,2024-01-09
PROD20,1.0,303500,2024-01-09
PROD11,1.0,257000,2024-01-09
PROD44,1.0,358000,2024-01-09
PROD19,1.0,537800,2024-01-09
PROD19,1.0,537800,2024-01-09
PROD38,1.0,42400,2024-01-09
PROD9,1.0,130000,2024-01-09
PROD10,1.0,340000,2024-01-09
PROD11,1.0,257000,2024-01-09
PROD73,1.0,215000,2024-01-09
PROD4,1.0,185000,2024-01-09
PROD21,1.0,236800,2024-01-09
PROD10,1.0,340000,2024-01-09
PROD11,1.0,257000,2024-01-09
PROD44,1.0,358000,2024-01-09
PROD21,1.0,236800,2024-01-09
PROD52,1.0,1159000,2024-01-09
PROD11,1.0,257000,2024-01-09
PROD9,1.0,130000,2024-01-09
PROD9,1.0,130000,2024-01-09
PROD9,1.0,130000,2024-01-09
PROD10,1.0,340000,2024-01-09
PROD29,1.0,249500,2024-01-09
PROD32,1.0,240000,2024-01-09
PROD11,1.0,257000,2024-01-09
PROD29,1.0,249500,2024-01-09
PROD29,1.0,249500,2024-01-09
PROD64,1.0,249500,2024-01-09
PROD108,1.0,804000,2024-01-09
PROD10,1.0,340000,2024-01-09
PROD9,1.0,130000,2024-01-09
PROD4,1.0,185000,2024-01-09
PROD16,1.0,57750,2024-01-09
PROD11,1.0,257000,2024-01-09
PROD9,1.0,130000,2024-01-09
PROD9,5.0,130000,2024-01-09
PROD10,1.0,340000,2024-01-09
PROD9,1.0,130000,2024-01-09
PROD10,1.0,340000,2024-01-09
PROD10,2.0,340000,2024-01-09
PROD36,1.0,254500,2024-01-09
PROD11,1.0,257000,2024-01-09
PROD33,1.0,281800,2024-01-09
PROD30,1.0,356000,2024-01-09
PROD10,1.0,340000,2024-01-09
PROD52,1.0,1159000,2024-01-09
PROD20,1.0,303500,2024-01-09
PROD10,1.0,340000,2024-01-09
PROD10,1.0,340000,2024-01-09
PROD39,1.0,300000,2024-01-09
PROD10,1.0,340000,2024-01-09
PROD54,2.0,39050,2024-01-09
PROD10,1.0,340000,2024-01-09
PROD9,10.0,130000,2024-01-09
PROD9,10.0,130000,2024-01-09
PROD20,1.0,303500,2024-01-09
PROD44,1.0,358000,2024-01-09
PROD21,1.0,236800,2024-01-09
PROD72,1.0,759500,2024-01-09
PROD42,1.0,48500,2024-01-09
PROD47,1.0,365000,2024-01-09
PROD9,2.0,130000,2024-01-09
PROD9,2.0,130000,2024-01-09
PROD19,1.0,537800,2024-01-09
PROD20,1.0,303500,2024-01-09
PROD10,1.0,340000,2024-01-09
PROD35,1.0,162500,2024-01-09
PROD9,1.0,130000,2024-01-09
PROD21,1.0,236800,2024-01-09
PROD5,4.0,332500,2024-01-09
PROD9,2.0,130000,2024-01-09
PROD29,1.0,249500,2024-01-09
PROD9,1.0,130000,2024-01-09
PROD11,1.0,257000,2024-01-10
PROD109,1.0,816500,2024-01-10
PROD50,1.0,242000,2024-01-10
PROD50,1.0,242000,2024-01-10
PROD10,1.0,340000,2024-01-10
PROD9,1.0,130000,2024-01-10
PROD4,1.0,185000,2024-01-10
PROD9,1.0,130000,2024-01-10
PROD19,1.0,537800,2024-01-10
PROD10,1.0,340000,2024-01-10
PROD11,1.0,257000,2024-01-10
PROD35,1.0,162500,2024-01-10
PROD34,1.0,440000,2024-01-10
PROD33,1.0,281800,2024-01-10
PROD89,1.0,440000,2024-01-10
PROD33,1.0,281800,2024-01-10
PROD4,1.0,185000,2024-01-10
PROD20,1.0,303500,2024-01-10
PROD20,1.0,303500,2024-01-10
PROD11,1.0,257000,2024-01-10
PROD10,1.0,340000,2024-01-10
PROD4,4.0,185000,2024-01-10
PROD33,1.0,281800,2024-01-10
PROD4,1.0,195000,2024-01-10
PROD35,1.0,162500,2024-01-10
PROD35,1.0,162500,2024-01-10
PROD35,1.0,162500,2024-01-10
PROD9,1.0,130000,2024-01-10
PROD15,1.0,369500,2024-01-10
PROD11,1.0,257000,2024-01-10
PROD9,1.0,130000,2024-01-10
PROD64,1.0,249500,2024-01-10
PROD10,1.0,340000,2024-01-10
PROD2,6.0,65700,2024-01-10
PROD9,1.0,130000,2024-01-10
PROD9,1.0,130000,2024-01-10
PROD10,1.0,340000,2024-01-10
PROD10,1.0,340000,2024-01-10
PROD42,2.0,48500,2024-01-10
PROD9,1.0,130000,2024-01-10
PROD1,1.0,395500,2024-01-10
PROD10,1.0,340000,2024-01-10
PROD20,1.0,303200,2024-01-10
PROD29,1.0,249500,2024-01-10
PROD1,1.0,395500,2024-01-10
PROD9,1.0,130000,2024-01-10
PROD36,1.0,254500,2024-01-10
PROD20,1.0,303200,2024-01-10
PROD39,1.0,300000,2024-01-10
PROD11,1.0,257000,2024-01-10
PROD9,1.0,130000,2024-01-10
PROD48,1.0,1538000,2024-01-10
PROD44,1.0,360500,2024-01-10
PROD4,3.0,185000,2024-01-10
PROD39,1.0,300000,2024-01-10
PROD17,1.0,1227000,2024-01-10
PROD34,1.0,440000,2024-01-10
PROD9,3.0,130000,2024-01-10
PROD42,3.0,48500,2024-01-10
PROD9,1.0,130000,2024-01-10
PROD9,1.0,130000,2024-01-10
PROD44,1.0,358000,2024-01-10
PROD35,1.0,162500,2024-01-10
PROD19,1.0,542800,2024-01-10
PROD71,1.0,2024-01-10-00:00:00,2024-01-10
PROD71,1.0,2024-01-10-00:00:00,2024-01-10
PROD9,1.0,130000,2024-01-10
PROD21,1.0,236600,2024-01-10
PROD10,1.0,340000,2024-01-10
PROD9,1.0,130000,2024-01-10
PROD5,1.0,332500,2024-01-10
PROD1,1.0,395500,2024-01-10
PROD52,2.0,1159000,2024-01-10
PROD110,1.0,395500,2024-01-10
PROD10,1.0,340000,2024-01-10
PROD57,1.0,2750,2024-01-10
PROD40,1.0,257000,2024-01-10
PROD39,1.0,300000,2024-01-10
PROD11,1.0,257000,2024-01-10
PROD2,16.0,65700,2024-01-10
PROD4,1.0,185000,2024-01-10
PROD9,1.0,130000,2024-01-10
PROD20,1.0,303200,2024-01-10
PROD44,1.0,360500,2024-01-10
PROD10,1.0,340000,2024-01-10
PROD9,1.0,130000,2024-01-10
PROD10,1.0,340000,2024-01-10
PROD9,2.0,130000,2024-01-10
PROD20,1.0,303200,2024-01-10
PROD4,1.0,185000,2024-01-10
PROD9,1.0,130000,2024-01-10
PROD9,10.0,130000,2024-01-10
PROD10,1.0,345000,2024-01-10
PROD29,1.0,247000,2024-01-11
PROD70,1.0,774000,2024-01-11
PROD9,1.0,130000,2024-01-11
PROD50,1.0,242000,2024-01-11
PROD1,1.0,395500,2024-01-11
PROD21,1.0,236600,2024-01-11
PROD78,1.0,666778,2024-01-11
PROD64,1.0,249500,2024-01-11
PROD30,1.0,356000,2024-01-11
PROD9,1.0,130000,2024-01-11
PROD9,1.0,130000,2024-01-11
PROD9,1.0,130000,2024-01-11
PROD11,1.0,257000,2024-01-11
PROD19,1.0,537800,2024-01-11
PROD14,1.0,365000,2024-01-11
PROD20,1.0,303200,2024-01-11
PROD20,1.0,303200,2024-01-11
PROD10,1.0,340000,2024-01-11
PROD29,1.0,249500,2024-01-11
PROD111,1.0,12610,2024-01-11
PROD9,1.0,130000,2024-01-11
PROD1,1.0,395500,2024-01-11
PROD9,1.0,130000,2024-01-11
PROD74,1.0,16500,2024-01-11
PROD9,1.0,130000,2024-01-11
PROD10,1.0,340000,2024-01-11
PROD4,1.0,185000,2024-01-11
PROD9,1.0,130000,2024-01-11
PROD10,1.0,340000,2024-01-11
PROD95,1.0,975000,2024-01-11
PROD10,1.0,340000,2024-01-11
PROD9,1.0,130000,2024-01-11
PROD11,1.0,257000,2024-01-11
PROD11,1.0,257000,2024-01-11
PROD72,1.0,759500,2024-01-11
PROD4,6.0,185000,2024-01-11
PROD11,1.0,257000,2024-01-11
PROD9,1.0,130000,2024-01-11
PROD10,1.0,340000,2024-01-11
PROD33,1.0,281800,2024-01-11
PROD9,1.0,130000,2024-01-11
PROD11,1.0,257000,2024-01-11
PROD52,1.0,1159000,2024-01-11
PROD4,1.0,185000,2024-01-11
PROD35,1.0,162500,2024-01-11
PROD4,1.0,185000,2024-01-11
PROD21,1.0,236600,2024-01-11
PROD9,1.0,130000,2024-01-12
PROD45,1.0,492000,2024-01-12
PROD112,1.0,1392000,2024-01-12
PROD70,1.0,774000,2024-01-12
PROD113,1.0,155245,2024-01-12
PROD36,1.0,254500,2024-01-12
PROD73,1.0,215000,2024-01-12
PROD21,1.0,236600,2024-01-12
PROD39,1.0,300000,2024-01-12
PROD11,1.0,257000,2024-01-12
PROD39,1.0,300000,2024-01-12
PROD34,1.0,440000,2024-01-12
PROD33,1.0,281800,2024-01-12
PROD114,1.0,8930000,2024-01-12
PROD10,1.0,340000,2024-01-12
PROD39,1.0,300000,2024-01-12
PROD9,1.0,130000,2024-01-12
PROD115,1.0,900000,2024-01-12
PROD10,1.0,340000,2024-01-12
PROD33,1.0,281800,2024-01-12
PROD9,1.0,130000,2024-01-12
PROD10,1.0,340000,2024-01-12
PROD29,1.0,249500,2024-01-12
PROD35,1.0,162500,2024-01-12
PROD52,1.0,1159000,2024-01-12
PROD25,1.0,406000,2024-01-12
PROD19,1.0,537800,2024-01-12
PROD10,1.0,340000,2024-01-12
PROD3,1.0,765500,2024-01-12
PROD9,1.0,130000,2024-01-12
PROD9,1.0,130000,2024-01-12
PROD9,1.0,130000,2024-01-12
PROD21,1.0,236600,2024-01-12
PROD10,1.0,340000,2024-01-12
PROD3,1.0,765500,2024-01-12
PROD21,1.0,236600,2024-01-12
PROD8,1.0,644600,2024-01-12
PROD1,1.0,395500,2024-01-12
PROD20,1.0,303200,2024-01-12
PROD9,1.0,130000,2024-01-12
PROD35,3.0,162500,2024-01-12
PROD21,1.0,236600,2024-01-12
PROD11,1.0,257000,2024-01-12
PROD9,1.0,130000,2024-01-12
PROD50,1.0,242000,2024-01-12
PROD21,1.0,236600,2024-01-12
PROD17,1.0,1222000,2024-01-12
PROD30,1.0,356000,2024-01-12
PROD1,2.0,395500,2024-01-12
PROD33,1.0,281800,2024-01-12
PROD17,1.0,1222000,2024-01-12
PROD21,1.0,236600,2024-01-12
PROD116,1.0,294000,2024-01-12
PROD11,1.0,257000,2024-01-12
PROD11,1.0,257000,2024-01-12
PROD2,3.0,65700,2024-01-12
PROD1,1.0,395500,2024-01-12
PROD33,1.0,281800,2024-01-12
PROD9,1.0,130000,2024-01-12
PROD64,1.0,249500,2024-01-12
PROD19,1.0,537800,2024-01-12
PROD5,1.0,332500,2024-01-12
PROD10,1.0,340000,2024-01-12
PROD4,1.0,185000,2024-01-12
PROD20,1.0,303200,2024-01-12
PROD9,1.0,130000,2024-01-12
PROD25,12.0,406000,2024-01-12
PROD20,1.0,303200,2024-01-12
PROD21,1.0,236600,2024-01-12
PROD4,1.0,185000,2024-01-12
PROD10,1.0,340000,2024-01-12
PROD39,1.0,300000,2024-01-12
PROD39,1.0,300000,2024-01-12
PROD50,1.0,242000,2024-01-12
PROD9,1.0,130000,2024-01-12
PROD10,1.0,340000,2024-01-12
PROD10,1.0,340000,2024-01-12
PROD4,6.0,185000,2024-01-12
PROD20,1.0,303200,2024-01-12
PROD10,1.0,340000,2024-01-12
PROD11,1.0,257000,2024-01-12
PROD39,1.0,300000,2024-01-12
PROD9,10.0,130000,2024-01-12
PROD9,1.0,130000,2024-01-12
PROD11,1.0,257000,2024-01-12
PROD4,3.0,185000,2024-01-12
PROD30,3.0,356000,2024-01-12
PROD1,1.0,395500,2024-01-12
PROD5,1.0,332500,2024-01-12
PROD2,1.0,65700,2024-01-12
PROD42,1.0,48500,2024-01-12
PROD71,1.0,2024-01-12-00:00:00,2024-01-12
PROD2,2.0,65700,2024-01-12
PROD30,1.0,356000,2024-01-12
PROD10,1.0,340000,2024-01-12
PROD1,1.0,395500,2024-01-12
PROD1,1.0,395500,2024-01-12
PROD10,1.0,340000,2024-01-12
PROD117,1.0,17600,2024-01-12
PROD68,1.0,17600,2024-01-12
PROD9,1.0,130000,2024-01-12
PROD44,1.0,360500,2024-01-12
PROD9,1.0,130000,2024-01-12
PROD76,1.0,34925,2024-01-12
PROD70,1.0,774000,2024-01-12
PROD118,1.0,420000,2024-01-12
PROD9,1.0,130000,2024-01-13
PROD9,1.0,130000,2024-01-13
PROD108,1.0,762500,2024-01-13
PROD4,5.0,185000,2024-01-13
PROD119,1.0,2701000,2024-01-13
PROD4,1.0,185000,2024-01-13
PROD11,1.0,257000,2024-01-13
PROD1,1.0,395500,2024-01-13
PROD11,1.0,257000,2024-01-13
PROD28,1.0,49500,2024-01-13
PROD2,10.0,65700,2024-01-13
PROD51,1.0,303500,2024-01-13
PROD29,1.0,249500,2024-01-13
PROD11,1.0,257000,2024-01-13
PROD78,1.0,666778,2024-01-13
PROD21,1.0,236600,2024-01-13
PROD23,1.0,882000,2024-01-13
PROD20,1.0,303200,2024-01-13
PROD3,1.0,765500,2024-01-13
PROD1,1.0,395500,2024-01-13
PROD19,1.0,537800,2024-01-13
PROD11,1.0,257000,2024-01-13
PROD11,1.0,262000,2024-01-13
PROD34,1.0,440000,2024-01-13
PROD17,1.0,1222000,2024-01-13
PROD1,1.0,395500,2024-01-13
PROD10,1.0,340000,2024-01-13
PROD10,1.0,340000,2024-01-13
PROD20,1.0,303200,2024-01-13
PROD1,1.0,395500,2024-01-13
PROD11,2.0,257000,2024-01-13
PROD11,1.0,257000,2024-01-13
PROD9,1.0,130000,2024-01-13
PROD1,1.0,395500,2024-01-13
PROD33,1.0,281800,2024-01-13
PROD41,1.0,276200,2024-01-13
PROD4,1.0,185000,2024-01-13
PROD5,1.0,332500,2024-01-13
PROD103,1.0,255000,2024-01-13
PROD61,1.0,336000,2024-01-13
PROD39,1.0,300000,2024-01-13
PROD120,1.0,315000,2024-01-13
PROD4,1.0,185000,2024-01-13
PROD4,1.0,185000,2024-01-13
PROD10,1.0,340000,2024-01-13
PROD4,1.0,185000,2024-01-13
PROD9,1.0,130000,2024-01-13
PROD9,1.0,130000,2024-01-13
PROD10,1.0,340000,2024-01-13
PROD9,1.0,130000,2024-01-13
PROD3,1.0,765500,2024-01-13
PROD10,1.0,340000,2024-01-13
PROD9,2.0,130000,2024-01-13
PROD121,1.0,391000,2024-01-13
PROD9,1.0,130000,2024-01-13
PROD11,1.0,257000,2024-01-13
PROD3,1.0,765500,2024-01-13
PROD29,1.0,249500,2024-01-13
PROD122,1.0,263000,2024-01-13
PROD35,1.0,162500,2024-01-13
PROD44,1.0,360500,2024-01-13
PROD35,2.0,165000,2024-01-13
PROD50,1.0,242000,2024-01-13
PROD9,1.0,130000,2024-01-13
PROD97,1.0,218800,2024-01-13
PROD9,1.0,130000,2024-01-13
PROD9,1.0,130000,2024-01-13
PROD71,1.0,2024-01-13-00:00:00,2024-01-13
PROD123,1.0,18795,2024-01-13
PROD124,1.0,20740,2024-01-13
PROD125,1.0,19525,2024-01-13
PROD70,1.0,816500,2024-01-15
PROD70,1.0,816500,2024-01-15
PROD126,1.0,182085,2024-01-15
PROD127,1.0,98820,2024-01-15
PROD59,1.0,299500,2024-01-15
PROD1,1.0,395500,2024-01-15
PROD20,1.0,303200,2024-01-15
PROD9,1.0,130000,2024-01-15
PROD4,1.0,185000,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD4,1.0,185000,2024-01-15
PROD29,1.0,249500,2024-01-15
PROD9,1.0,130000,2024-01-15
PROD1,1.0,395500,2024-01-15
PROD5,1.0,332500,2024-01-15
PROD9,2.0,130000,2024-01-15
PROD4,1.0,185000,2024-01-15
PROD9,1.0,130000,2024-01-15
PROD21,1.0,236600,2024-01-15
PROD4,2.0,185000,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD19,1.0,537800,2024-01-15
PROD4,1.0,185000,2024-01-15
PROD5,1.0,332500,2024-01-15
PROD2,2.0,65700,2024-01-15
PROD20,1.0,303200,2024-01-15
PROD21,1.0,236600,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD21,1.0,236600,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD1,1.0,395500,2024-01-15
PROD21,1.0,236600,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD9,1.0,130000,2024-01-15
PROD18,1.0,784000,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD128,1.0,696500,2024-01-15
PROD20,1.0,303200,2024-01-15
PROD21,1.0,236600,2024-01-15
PROD39,1.0,300000,2024-01-15
PROD11,1.0,257000,2024-01-15
PROD35,1.0,162500,2024-01-15
PROD9,1.0,130000,2024-01-15
PROD11,1.0,257000,2024-01-15
PROD11,1.0,257000,2024-01-15
PROD88,1.0,571000,2024-01-15
PROD1,1.0,395500,2024-01-15
PROD55,1.0,1385000,2024-01-15
PROD11,1.0,257000,2024-01-15
PROD4,2.0,185000,2024-01-15
PROD9,1.0,130000,2024-01-15
PROD122,1.0,263000,2024-01-15
PROD11,1.0,257000,2024-01-15
PROD11,1.0,257000,2024-01-15
PROD4,1.0,185000,2024-01-15
PROD29,1.0,249500,2024-01-15
PROD59,1.0,299500,2024-01-15
PROD9,1.0,130000,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD9,6.0,130000,2024-01-15
PROD9,1.0,130000,2024-01-15
PROD34,1.0,440000,2024-01-15
PROD92,1.0,155375,2024-01-15
PROD20,1.0,303200,2024-01-15
PROD29,1.0,249500,2024-01-15
PROD11,1.0,257000,2024-01-15
PROD21,1.0,236600,2024-01-15
PROD21,1.0,236600,2024-01-15
PROD21,1.0,236600,2024-01-15
PROD20,1.0,303200,2024-01-15
PROD97,1.0,218800,2024-01-15
PROD95,1.0,975000,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD1,1.0,395500,2024-01-15
PROD11,1.0,257000,2024-01-15
PROD12,1.0,25850,2024-01-15
PROD43,1.0,24750,2024-01-15
PROD21,1.0,236600,2024-01-15
PROD9,1.0,130000,2024-01-15
PROD35,1.0,162500,2024-01-15
PROD11,1.0,257000,2024-01-15
PROD9,1.0,130000,2024-01-15
PROD63,1.0,263000,2024-01-15
PROD61,1.0,336000,2024-01-15
PROD28,1.0,49500,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD11,1.0,257000,2024-01-15
PROD9,1.0,130000,2024-01-15
PROD21,1.0,236600,2024-01-15
PROD4,1.0,185000,2024-01-15
PROD20,1.0,303200,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD21,1.0,236600,2024-01-15
PROD3,1.0,765500,2024-01-15
PROD19,1.0,537800,2024-01-15
PROD1,1.0,395500,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD15,1.0,369500,2024-01-15
PROD121,1.0,391000,2024-01-15
PROD9,1.0,130000,2024-01-15
PROD20,1.0,303200,2024-01-15
PROD15,1.0,369500,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD9,1.0,130000,2024-01-15
PROD11,1.0,257000,2024-01-15
PROD21,1.0,236600,2024-01-15
PROD30,1.0,356000,2024-01-15
PROD29,1.0,249500,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD1,1.0,395500,2024-01-15
PROD33,1.0,281800,2024-01-15
PROD9,1.0,130000,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD11,1.0,257000,2024-01-15
PROD72,1.0,759500,2024-01-15
PROD21,1.0,236600,2024-01-15
PROD47,1.0,365000,2024-01-15
PROD29,1.0,249500,2024-01-15
PROD9,1.0,130000,2024-01-15
PROD4,1.0,185000,2024-01-15
PROD44,1.0,360500,2024-01-15
PROD20,1.0,303200,2024-01-15
PROD11,1.0,257000,2024-01-15
PROD9,1.0,130000,2024-01-15
PROD20,1.0,303200,2024-01-15
PROD4,1.0,185000,2024-01-15
PROD4,1.0,185000,2024-01-15
PROD9,1.0,130000,2024-01-15
PROD52,1.0,1159000,2024-01-15
PROD20,1.0,303200,2024-01-15
PROD1,1.0,395500,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD9,2.0,130000,2024-01-15
PROD4,2.0,185000,2024-01-15
PROD35,2.0,162500,2024-01-15
PROD98,2.0,69500,2024-01-15
PROD21,1.0,236600,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD36,1.0,254500,2024-01-15
PROD1,1.0,395500,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD57,10.0,2750,2024-01-15
PROD122,1.0,263000,2024-01-15
PROD93,1.0,500000,2024-01-15
PROD2,1.0,65700,2024-01-15
PROD10,1.0,340000,2024-01-15
PROD3,1.0,765500,2024-01-15
PROD129,1.0,2220000,2024-01-15
PROD29,1.0,249500,2024-01-15
PROD29,1.0,249500,2024-01-15
PROD20,1.0,303200,2024-01-15
PROD9,10.0,130000,2024-01-15
PROD11,1.0,257000,2024-01-15
PROD33,1.0,281800,2024-01-15
PROD29,1.0,249500,2024-01-15
PROD24,1.0,314000,2024-01-15
PROD52,1.0,1159000,2024-01-15
PROD9,2.0,130000,2024-01-15
PROD11,1.0,257000,2024-01-15
PROD21,1.0,236600,2024-01-15
PROD11,1.0,257000,2024-01-15
PROD20,1.0,303200,2024-01-15
PROD9,1.0,130000,2024-01-15
PROD9,10.0,130000,2024-01-15
PROD64,1.0,249500,2024-01-15
PROD10,1.0,340000,2024-01-16
PROD130,1.0,77000,2024-01-16
PROD131,1.0,84790,2024-01-16
PROD9,1.0,130000,2024-01-16
PROD4,1.0,185000,2024-01-16
PROD122,1.0,263000,2024-01-16
PROD10,1.0,340000,2024-01-16
PROD39,1.0,300000,2024-01-16
PROD9,1.0,130000,2024-01-16
PROD9,2.0,130000,2024-01-16
PROD132,1.0,177510,2024-01-16
PROD9,1.0,130000,2024-01-16
PROD10,1.0,340000,2024-01-16
PROD9,1.0,130000,2024-01-16
PROD78,1.0,666778,2024-01-16
PROD9,1.0,130000,2024-01-16
PROD73,1.0,215000,2024-01-16
PROD21,1.0,236600,2024-01-16
PROD4,1.0,185000,2024-01-16
PROD108,1.0,804000,2024-01-16
PROD4,4.0,185000,2024-01-16
PROD4,1.0,185000,2024-01-16
PROD21,1.0,236600,2024-01-16
PROD97,1.0,218800,2024-01-16
PROD11,1.0,257000,2024-01-16
PROD9,1.0,130000,2024-01-16
PROD76,1.0,34925,2024-01-16
PROD21,1.0,236600,2024-01-16
PROD11,1.0,257000,2024-01-16
PROD10,1.0,340000,2024-01-16
PROD1,1.0,395500,2024-01-16
PROD22,1.0,940500,2024-01-16
PROD9,1.0,130000,2024-01-16
PROD1,1.0,395500,2024-01-16
PROD64,1.0,249500,2024-01-16
PROD1,1.0,395500,2024-01-16
PROD19,1.0,537800,2024-01-16
PROD9,1.0,130000,2024-01-16
PROD9,1.0,130000,2024-01-16
PROD57,2.0,2750,2024-01-16
PROD50,1.0,242000,2024-01-16
PROD9,1.0,130000,2024-01-16
PROD10,1.0,340000,2024-01-16
PROD21,1.0,236600,2024-01-16
PROD64,1.0,249500,2024-01-16
PROD20,1.0,303200,2024-01-16
PROD52,1.0,1159000,2024-01-16
PROD19,1.0,537800,2024-01-16
PROD9,1.0,130000,2024-01-16
PROD38,2.0,42395,2024-01-16
PROD10,1.0,340000,2024-01-16
PROD9,1.0,130000,2024-01-16
PROD29,1.0,249500,2024-01-16
PROD2,2.0,65700,2024-01-16
PROD97,1.0,218800,2024-01-16
PROD34,1.0,440000,2024-01-16
PROD33,1.0,281800,2024-01-16
PROD13,1.0,370000,2024-01-16
PROD51,1.0,303500,2024-01-16
PROD10,1.0,340000,2024-01-16
PROD10,1.0,340000,2024-01-16
PROD4,4.0,185000,2024-01-16
PROD78,1.0,666800,2024-01-16
PROD21,1.0,236600,2024-01-16
PROD50,1.0,242000,2024-01-16
PROD24,1.0,314000,2024-01-16
PROD9,1.0,130000,2024-01-16
PROD10,1.0,340000,2024-01-16
PROD9,1.0,130000,2024-01-16
PROD4,1.0,185000,2024-01-16
PROD35,1.0,162500,2024-01-16
PROD10,1.0,340000,2024-01-16
PROD20,4.0,303200,2024-01-16
PROD10,1.0,340000,2024-01-16
PROD29,1.0,249500,2024-01-16
PROD21,1.0,236600,2024-01-16
PROD133,1.0,372000,2024-01-16
PROD10,1.0,340000,2024-01-16
PROD4,1.0,185000,2024-01-16
PROD13,1.0,370000,2024-01-16
PROD10,1.0,340000,2024-01-16
